Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-03-05,S003,P0003,Food,East,201,233,198,227.6,103.95,20,Snowy,1,98.26,Spring
2023-03-06,S003,P0003,Food,East,383,123,167,115.49,104.89,15,Sunny,0,106.69,Spring
2023-03-07,S003,P0003,Food,East,222,115,81,113.01,102.71,5,Rainy,0,94.92,Spring
2023-03-08,S003,P0003,Food,East,242,128,19,126.04,105.51,15,Rainy,0,110.7,Spring
2023-03-09,S003,P0003,Food,East,299,111,134,110.56,103.77,0,Snowy,0,105.25,Spring
2023-03-10,S003,P0003,Food,East,80,137,3,139.32,105.06,20,Sunny,0,114.9,Spring
2023-03-11,S003,P0003,Food,East,306,155,72,163.57,101.62,20,Cloudy,0,103.11,Spring
2023-03-12,S003,P0003,Food,East,80,153,79,140.09,108.78,0,Rainy,0,111.21,Spring
2023-03-13,S003,P0003,Food,East,369,134,152,122.42,109.72,20,Sunny,0,96.77,Spring
2023-03-14,S003,P0003,Food,East,395,118,186,108.64,102.64,10,Rainy,0,107.61,Spring
2023-03-15,S003,P0003,Food,East,291,121,130,113.76,102.81,15,Cloudy,0,91.76,Spring
2023-03-16,S003,P0003,Food,East,425,128,170,126.7,107.34,10,Sunny,0,119.35,Spring
2023-03-17,S003,P0003,Food,East,411,102,192,109.78,100.95,15,Sunny,0,110.3,Spring
2023-03-18,S003,P0003,Food,East,489,145,27,142.9,103.64,0,Sunny,0,96.47,Spring
2023-03-19,S003,P0003,Food,East,491,137,87,139.97,107.06,10,Sunny,0,99.33,Spring
2023-03-20,S003,P0003,Food,East,171,136,111,139.7,107.06,20,Cloudy,0,109.55,Spring
2023-03-21,S003,P0003,Food,East,349,184,126,172.13,109.21,5,Rainy,1,114.02,Spring
2023-03-22,S003,P0003,Food,East,158,116,23,111.6,106.13,0,Snowy,0,105.03,Spring
2023-03-23,S003,P0003,Food,East,358,126,121,123.31,104.79,15,Cloudy,0,101.01,Spring
2023-03-24,S003,P0003,Food,East,155,133,2,128.22,108.19,10,Rainy,0,106.75,Spring
2023-03-25,S003,P0003,Food,East,182,148,89,149.26,110.31,15,Sunny,0,105.92,Spring
2023-03-26,S003,P0003,Food,East,255,152,149,150.93,101.85,10,Snowy,0,100.56,Spring
2023-03-27,S003,P0003,Food,East,186,118,54,128.6,110.4,15,Snowy,0,104.53,Spring
2023-03-28,S003,P0003,Food,East,465,127,152,123.12,107.44,0,Cloudy,0,114.11,Spring
2023-03-29,S003,P0003,Food,East,196,129,146,132.2,100.94,20,Rainy,0,92.42,Spring
2023-03-30,S003,P0003,Food,East,384,116,19,104.86,107.54,5,Rainy,0,118.86,Spring
2023-03-31,S003,P0003,Food,East,331,118,129,108.21,102.47,5,Rainy,0,114.27,Spring
2023-04-01,S003,P0003,Food,East,268,147,48,143.7,107.14,10,Cloudy,0,111.06,Spring
2023-04-02,S003,P0003,Food,East,276,147,160,141.57,102.32,0,Rainy,0,98.85,Spring
2023-04-03,S003,P0003,Food,East,280,129,141,124.29,103.39,15,Snowy,0,100.43,Spring
2023-04-04,S003,P0003,Food,East,480,137,152,146.21,100.68,15,Cloudy,0,92.12,Spring
2023-04-05,S003,P0003,Food,East,292,130,177,134.86,110.15,10,Rainy,0,104.53,Spring
2023-04-06,S003,P0003,Food,East,173,101,28,99.9,109.5,5,Sunny,0,102.28,Spring
2023-04-07,S003,P0003,Food,East,404,175,123,173.64,103.95,5,Snowy,1,102.5,Spring
2023-04-08,S003,P0003,Food,East,120,231,102,214.57,105.63,0,Rainy,1,98.73,Spring
2023-04-09,S003,P0003,Food,East,446,136,124,147.75,101.52,10,Snowy,0,105.99,Spring
2023-04-10,S003,P0003,Food,East,95,108,93,104.24,102.11,10,Rainy,0,95.01,Spring
2023-04-11,S003,P0003,Food,East,92,117,57,113.68,108.17,5,Snowy,0,106.2,Spring
2023-04-12,S003,P0003,Food,East,58,104,5,99.76,104.67,5,Rainy,0,109.5,Spring
2023-04-13,S003,P0003,Food,East,378,132,16,120.04,104.52,0,Cloudy,0,103.09,Spring
2023-04-14,S003,P0003,Food,East,198,127,152,115.39,110.26,15,Rainy,0,101.55,Spring
2023-04-15,S003,P0003,Food,East,304,165,142,177.95,103.04,5,Sunny,0,107.52,Spring
2023-04-16,S003,P0003,Food,East,351,219,192,227.21,108.01,0,Rainy,1,119.12,Spring
2023-04-17,S003,P0003,Food,East,436,121,37,132.28,108.56,20,Sunny,0,109.25,Spring
2023-04-18,S003,P0003,Food,East,178,116,53,126.17,100.21,20,Snowy,0,103.53,Spring
2023-04-19,S003,P0003,Food,East,81,132,10,129.15,100.99,20,Snowy,0,99.65,Spring
2023-04-20,S003,P0003,Food,East,355,124,122,127.63,106.48,0,Sunny,0,117.64,Spring
2023-04-21,S003,P0003,Food,East,263,169,108,183.77,104.84,0,Snowy,1,102.1,Spring
2023-04-22,S003,P0003,Food,East,416,146,83,156.5,102.16,0,Rainy,0,100.06,Spring
2023-04-23,S003,P0003,Food,East,101,202,92,196.39,104.16,5,Cloudy,1,100.64,Spring
2023-04-24,S003,P0003,Food,East,436,124,189,132.77,102.68,0,Sunny,0,102.87,Spring
2023-04-25,S003,P0003,Food,East,217,102,55,102.67,106.94,20,Cloudy,0,107.14,Spring
2023-04-26,S003,P0003,Food,East,420,130,183,142.75,108.17,10,Snowy,0,104.62,Spring
2023-04-27,S003,P0003,Food,East,465,131,129,127.27,105.66,10,Cloudy,0,100.24,Spring
2023-04-28,S003,P0003,Food,East,125,123,60,119.79,103.96,20,Snowy,0,109.9,Spring
2023-04-29,S003,P0003,Food,East,183,158,15,165.81,107.0,20,Snowy,0,111.44,Spring
2023-04-30,S003,P0003,Food,East,400,165,138,170.07,107.21,10,Snowy,0,106.65,Spring
2023-05-01,S003,P0003,Food,East,129,101,190,98.76,101.93,20,Snowy,0,90.18,Spring
2023-05-02,S003,P0003,Food,East,417,171,120,170.77,106.46,20,Rainy,1,96.65,Spring
2023-05-03,S003,P0003,Food,East,328,142,187,156.2,105.12,0,Cloudy,0,100.33,Spring
2023-05-04,S003,P0003,Food,East,316,135,194,133.8,108.67,0,Snowy,0,97.54,Spring
2023-05-05,S003,P0003,Food,East,459,114,98,124.92,105.54,10,Rainy,0,118.05,Spring
2023-05-06,S003,P0003,Food,East,111,146,81,131.49,101.93,20,Cloudy,0,110.13,Spring
2023-05-07,S003,P0003,Food,East,328,138,147,133.41,109.02,20,Rainy,0,100.44,Spring
2023-05-08,S003,P0003,Food,East,145,107,54,111.04,106.11,5,Snowy,0,101.23,Spring
2023-05-09,S003,P0003,Food,East,148,116,166,126.01,108.73,5,Cloudy,0,110.87,Spring
2023-05-10,S003,P0003,Food,East,351,126,142,124.05,104.21,5,Snowy,0,110.92,Spring
2023-05-11,S003,P0003,Food,East,178,139,6,143.96,103.1,20,Snowy,0,94.86,Spring
2023-05-12,S003,P0003,Food,East,80,106,38,109.89,107.34,5,Rainy,0,98.81,Spring
2023-05-13,S003,P0003,Food,East,211,202,131,187.81,106.85,5,Rainy,1,114.36,Spring
2023-05-14,S003,P0003,Food,East,260,211,116,224.68,103.79,5,Snowy,1,91.38,Spring
2023-05-15,S003,P0003,Food,East,169,109,160,107.45,110.17,20,Sunny,0,112.27,Spring
2023-05-16,S003,P0003,Food,East,73,121,174,115.84,102.26,10,Rainy,0,107.91,Spring
2023-05-17,S003,P0003,Food,East,177,135,50,132.81,105.08,10,Snowy,0,95.36,Spring
2023-05-18,S003,P0003,Food,East,493,169,6,175.74,103.15,10,Snowy,1,112.02,Spring
2023-05-19,S003,P0003,Food,East,54,122,64,121.81,104.85,20,Cloudy,0,96.0,Spring
2023-05-20,S003,P0003,Food,East,418,145,36,150.03,100.99,20,Cloudy,0,110.23,Spring
2023-05-21,S003,P0003,Food,East,424,213,48,214.35,101.8,10,Snowy,1,101.46,Spring
2023-05-22,S003,P0003,Food,East,301,142,93,153.27,108.28,20,Rainy,0,116.62,Spring
2023-05-23,S003,P0003,Food,East,391,121,110,112.47,109.21,5,Rainy,0,99.38,Spring
2023-05-24,S003,P0003,Food,East,97,134,2,141.2,104.96,0,Sunny,0,113.21,Spring
2023-05-25,S003,P0003,Food,East,124,165,134,165.37,108.45,0,Cloudy,1,104.92,Spring
2023-05-26,S003,P0003,Food,East,304,130,66,142.79,101.2,0,Cloudy,0,104.16,Spring
2023-05-27,S003,P0003,Food,East,120,149,189,148.79,106.38,15,Cloudy,0,103.51,Spring
2023-05-28,S003,P0003,Food,East,470,147,188,143.06,101.29,20,Snowy,0,111.61,Spring
2023-05-29,S003,P0003,Food,East,389,135,149,133.82,106.63,0,Snowy,0,109.86,Spring
2023-05-30,S003,P0003,Food,East,75,134,63,133.81,103.52,5,Cloudy,0,99.93,Spring
2023-05-31,S003,P0003,Food,East,363,208,135,208.86,106.94,5,Sunny,1,110.31,Spring
2023-06-01,S003,P0003,Food,East,243,165,55,157.4,103.82,10,Sunny,0,100.34,Summer
2023-06-02,S003,P0003,Food,East,222,203,179,206.07,100.94,20,Cloudy,0,108.21,Summer
2023-06-03,S003,P0003,Food,East,339,217,44,223.54,109.36,20,Snowy,0,119.43,Summer
2023-06-04,S003,P0003,Food,East,345,320,157,291.61,107.84,5,Cloudy,1,105.48,Summer
2023-06-05,S003,P0003,Food,East,430,197,60,216.58,101.23,5,Sunny,0,98.53,Summer
2023-06-06,S003,P0003,Food,East,418,177,89,190.58,105.48,5,Sunny,0,97.26,Summer
2023-06-07,S003,P0003,Food,East,356,184,79,190.87,105.21,5,Sunny,0,107.04,Summer
2023-06-08,S003,P0003,Food,East,356,293,166,287.36,105.94,20,Cloudy,1,103.01,Summer
2023-06-09,S003,P0003,Food,East,425,188,24,177.67,104.44,10,Cloudy,0,106.02,Summer
2023-06-10,S003,P0003,Food,East,398,209,171,199.19,108.11,20,Cloudy,0,113.25,Summer
2023-06-11,S003,P0003,Food,East,226,225,106,228.72,107.18,0,Rainy,0,101.94,Summer
2023-06-12,S003,P0003,Food,East,167,167,181,178.29,106.74,5,Snowy,0,117.02,Summer
2023-06-13,S003,P0003,Food,East,480,213,173,203.36,107.13,0,Cloudy,0,117.75,Summer
2023-06-14,S003,P0003,Food,East,470,203,123,190.53,107.12,0,Sunny,0,116.14,Summer
2023-06-15,S003,P0003,Food,East,498,199,192,211.22,106.14,10,Snowy,0,93.81,Summer
2023-06-16,S003,P0003,Food,East,212,282,40,261.37,103.78,5,Snowy,1,107.43,Summer
2023-06-17,S003,P0003,Food,East,441,335,96,355.36,105.1,10,Rainy,1,114.02,Summer
2023-06-18,S003,P0003,Food,East,57,202,23,219.33,108.79,10,Snowy,0,119.79,Summer
2023-06-19,S003,P0003,Food,East,93,180,174,197.7,108.34,20,Sunny,0,116.41,Summer
2023-06-20,S003,P0003,Food,East,407,189,190,196.95,110.26,15,Cloudy,0,101.95,Summer
2023-06-21,S003,P0003,Food,East,121,305,41,304.88,100.96,15,Sunny,1,102.86,Summer
2023-06-22,S003,P0003,Food,East,378,163,174,154.06,106.92,20,Snowy,0,95.41,Summer
2023-06-23,S003,P0003,Food,East,297,219,173,217.16,106.71,0,Snowy,0,111.95,Summer
2023-06-24,S003,P0003,Food,East,60,231,24,252.29,108.62,15,Rainy,0,119.6,Summer
2023-06-25,S003,P0003,Food,East,418,191,130,206.41,105.95,10,Sunny,0,115.59,Summer
2023-06-26,S003,P0003,Food,East,217,179,11,172.27,102.73,5,Snowy,0,108.11,Summer
2023-06-27,S003,P0003,Food,East,441,182,88,172.6,103.48,20,Sunny,0,99.67,Summer
2023-06-28,S003,P0003,Food,East,226,200,166,217.56,104.51,15,Snowy,0,101.96,Summer
2023-06-29,S003,P0003,Food,East,94,170,148,163.28,102.71,0,Rainy,0,109.29,Summer
2023-06-30,S003,P0003,Food,East,112,194,91,187.44,102.98,5,Rainy,0,92.04,Summer
2023-07-01,S003,P0003,Food,East,217,252,198,246.62,102.94,0,Snowy,1,96.17,Summer
2023-07-02,S003,P0003,Food,East,83,219,131,214.01,100.93,0,Sunny,0,94.31,Summer
2023-07-03,S003,P0003,Food,East,303,178,122,182.16,110.56,0,Cloudy,0,100.06,Summer
2023-07-04,S003,P0003,Food,East,118,183,136,200.48,106.83,10,Sunny,0,113.86,Summer
2023-07-05,S003,P0003,Food,East,245,169,31,184.64,100.26,0,Rainy,0,108.25,Summer
2023-07-06,S003,P0003,Food,East,239,193,149,182.29,102.86,15,Sunny,0,93.02,Summer
2023-07-07,S003,P0003,Food,East,261,185,125,188.68,102.73,5,Snowy,0,106.4,Summer
2023-07-08,S003,P0003,Food,East,444,236,166,219.81,104.57,15,Rainy,0,99.11,Summer
2023-07-09,S003,P0003,Food,East,280,213,152,219.32,107.21,20,Sunny,0,114.15,Summer
2023-07-10,S003,P0003,Food,East,252,161,173,170.35,105.73,5,Cloudy,0,111.89,Summer
2023-07-11,S003,P0003,Food,East,263,193,144,180.27,103.07,5,Sunny,0,91.42,Summer
2023-07-12,S003,P0003,Food,East,190,177,191,190.63,104.27,20,Rainy,0,101.75,Summer
2023-07-13,S003,P0003,Food,East,124,216,39,230.11,106.26,15,Rainy,0,96.5,Summer
2023-07-14,S003,P0003,Food,East,116,174,29,163.11,103.56,10,Rainy,0,99.95,Summer
2023-07-15,S003,P0003,Food,East,168,222,118,222.01,102.11,20,Snowy,0,112.57,Summer
2023-07-16,S003,P0003,Food,East,71,242,77,257.6,102.82,15,Snowy,0,111.27,Summer
2023-07-17,S003,P0003,Food,East,112,169,173,165.16,110.68,0,Cloudy,0,115.47,Summer
2023-07-18,S003,P0003,Food,East,220,166,58,173.93,104.26,20,Snowy,0,107.48,Summer
2023-07-19,S003,P0003,Food,East,80,292,64,288.61,105.08,10,Sunny,1,106.39,Summer
2023-07-20,S003,P0003,Food,East,254,182,126,198.16,106.16,10,Rainy,0,108.73,Summer
2023-07-21,S003,P0003,Food,East,149,175,164,169.22,101.98,0,Cloudy,0,91.35,Summer
2023-07-22,S003,P0003,Food,East,151,249,17,242.74,107.39,5,Cloudy,0,118.71,Summer
2023-07-23,S003,P0003,Food,East,394,237,26,245.73,102.86,0,Sunny,0,107.26,Summer
2023-07-24,S003,P0003,Food,East,194,163,98,152.41,108.32,10,Snowy,0,112.81,Summer
2023-07-25,S003,P0003,Food,East,131,184,56,177.87,100.41,5,Cloudy,0,89.34,Summer
2023-07-26,S003,P0003,Food,East,220,260,41,251.45,105.57,10,Snowy,1,97.03,Summer
2023-07-27,S003,P0003,Food,East,478,184,186,179.03,106.3,0,Cloudy,0,105.32,Summer
2023-07-28,S003,P0003,Food,East,357,178,22,191.71,106.77,20,Snowy,0,95.51,Summer
2023-07-29,S003,P0003,Food,East,465,223,58,212.97,100.62,10,Cloudy,0,91.99,Summer
2023-07-30,S003,P0003,Food,East,309,220,56,215.65,103.56,0,Cloudy,0,91.63,Summer
2023-07-31,S003,P0003,Food,East,399,204,126,188.7,109.48,15,Sunny,0,112.01,Summer
2023-08-01,S003,P0003,Food,East,422,195,154,203.38,107.39,0,Snowy,0,109.4,Summer
2023-08-02,S003,P0003,Food,East,56,175,195,163.07,110.1,20,Rainy,0,99.96,Summer
2023-08-03,S003,P0003,Food,East,449,260,131,259.1,100.42,10,Rainy,1,92.93,Summer
2023-08-04,S003,P0003,Food,East,107,197,18,183.07,101.04,0,Cloudy,0,98.45,Summer
2023-08-05,S003,P0003,Food,East,437,321,55,293.7,103.64,10,Rainy,1,111.51,Summer
2023-08-06,S003,P0003,Food,East,414,204,160,191.06,103.43,20,Rainy,0,92.13,Summer
2023-08-07,S003,P0003,Food,East,107,193,97,208.59,103.04,20,Cloudy,0,99.58,Summer
2023-08-08,S003,P0003,Food,East,171,182,168,189.98,104.84,5,Sunny,0,112.07,Summer
2023-08-09,S003,P0003,Food,East,54,212,120,192.92,109.23,5,Rainy,0,102.8,Summer
2023-08-10,S003,P0003,Food,East,187,210,22,211.32,102.7,0,Rainy,0,94.19,Summer
2023-08-11,S003,P0003,Food,East,295,190,103,179.26,103.43,10,Sunny,0,100.4,Summer
2023-08-12,S003,P0003,Food,East,69,228,149,230.85,103.39,15,Snowy,0,91.98,Summer
2023-08-13,S003,P0003,Food,East,482,204,88,198.11,101.05,15,Snowy,0,100.52,Summer
2023-08-14,S003,P0003,Food,East,96,178,52,183.21,103.89,20,Sunny,0,104.43,Summer
2023-08-15,S003,P0003,Food,East,96,189,175,204.28,109.76,0,Snowy,0,119.51,Summer
2023-08-16,S003,P0003,Food,East,330,286,35,267.04,107.1,10,Snowy,1,105.69,Summer
2023-08-17,S003,P0003,Food,East,90,164,24,174.56,107.05,15,Rainy,0,100.52,Summer
2023-08-18,S003,P0003,Food,East,410,178,82,160.98,106.21,20,Sunny,0,115.13,Summer
2023-08-19,S003,P0003,Food,East,264,228,1,229.83,108.87,20,Snowy,0,113.27,Summer
2023-08-20,S003,P0003,Food,East,216,254,59,277.23,100.38,15,Cloudy,0,109.25,Summer
2023-08-21,S003,P0003,Food,East,76,181,110,166.47,101.77,5,Cloudy,0,105.38,Summer
2023-08-22,S003,P0003,Food,East,462,194,165,177.25,102.66,15,Sunny,0,101.33,Summer
2023-08-23,S003,P0003,Food,East,85,160,74,151.49,103.2,10,Rainy,0,96.77,Summer
2023-08-24,S003,P0003,Food,East,292,178,159,174.73,101.28,10,Sunny,0,97.57,Summer
2023-08-25,S003,P0003,Food,East,225,182,161,175.14,100.5,0,Sunny,0,94.42,Summer
2023-08-26,S003,P0003,Food,East,333,220,67,209.73,109.08,0,Snowy,0,100.69,Summer
2023-08-27,S003,P0003,Food,East,192,224,98,205.64,100.68,10,Rainy,0,109.13,Summer
2023-08-28,S003,P0003,Food,East,163,297,139,289.44,100.98,0,Snowy,1,102.18,Summer
2023-08-29,S003,P0003,Food,East,210,195,144,176.89,103.12,0,Sunny,0,110.61,Summer
2023-08-30,S003,P0003,Food,East,149,184,101,200.08,100.63,5,Snowy,0,104.62,Summer
2023-08-31,S003,P0003,Food,East,185,198,116,215.76,108.5,0,Cloudy,0,116.7,Summer
2023-09-01,S003,P0003,Food,East,435,120,34,131.37,100.32,10,Snowy,0,99.25,Autumn
2023-09-02,S003,P0003,Food,East,247,155,13,154.54,105.55,20,Snowy,0,110.3,Autumn
2023-09-03,S003,P0003,Food,East,351,147,126,152.19,107.11,5,Snowy,0,117.25,Autumn
2023-09-04,S003,P0003,Food,East,214,118,168,107.51,105.2,15,Rainy,0,95.27,Autumn
2023-09-05,S003,P0003,Food,East,445,114,172,121.24,108.23,5,Sunny,0,105.25,Autumn
2023-09-06,S003,P0003,Food,East,497,123,129,113.83,104.15,20,Sunny,0,95.77,Autumn
2023-09-07,S003,P0003,Food,East,191,133,115,127.47,110.62,0,Sunny,0,120.03,Autumn
2023-09-08,S003,P0003,Food,East,86,130,39,139.81,109.91,0,Cloudy,0,114.44,Autumn
2023-09-09,S003,P0003,Food,East,457,242,121,244.28,104.7,0,Rainy,1,92.33,Autumn
2023-09-10,S003,P0003,Food,East,318,207,176,198.28,106.5,20,Sunny,1,113.26,Autumn
2023-09-11,S003,P0003,Food,East,421,114,91,117.24,100.72,15,Sunny,0,107.76,Autumn
2023-09-12,S003,P0003,Food,East,416,119,14,126.67,101.3,5,Sunny,0,112.56,Autumn
2023-09-13,S003,P0003,Food,East,434,124,148,114.27,107.56,10,Sunny,0,99.77,Autumn
2023-09-14,S003,P0003,Food,East,490,192,170,196.75,100.67,15,Cloudy,1,96.47,Autumn
2023-09-15,S003,P0003,Food,East,63,114,159,119.02,110.7,20,Rainy,0,118.24,Autumn
2023-09-16,S003,P0003,Food,East,420,150,85,145.99,101.83,5,Cloudy,0,102.56,Autumn
2023-09-17,S003,P0003,Food,East,307,166,194,154.36,106.24,20,Rainy,0,111.48,Autumn
2023-09-18,S003,P0003,Food,East,284,111,50,112.75,105.25,20,Cloudy,0,106.25,Autumn
2023-09-19,S003,P0003,Food,East,103,174,118,157.0,107.5,0,Rainy,1,96.98,Autumn
2023-09-20,S003,P0003,Food,East,161,113,86,116.61,105.05,15,Rainy,0,103.74,Autumn
2023-09-21,S003,P0003,Food,East,345,144,197,158.15,104.63,5,Sunny,0,105.77,Autumn
2023-09-22,S003,P0003,Food,East,409,133,124,128.56,104.83,20,Rainy,0,111.67,Autumn
2023-09-23,S003,P0003,Food,East,103,205,108,194.71,110.26,15,Sunny,1,97.93,Autumn
2023-09-24,S003,P0003,Food,East,354,144,34,149.05,102.36,10,Sunny,0,98.86,Autumn
2023-09-25,S003,P0003,Food,East,138,118,11,111.62,106.92,15,Sunny,0,114.65,Autumn
2023-09-26,S003,P0003,Food,East,142,121,7,122.82,109.58,10,Sunny,0,109.61,Autumn
2023-09-27,S003,P0003,Food,East,173,115,141,113.81,100.38,15,Rainy,0,93.45,Autumn
2023-09-28,S003,P0003,Food,East,365,129,125,141.34,103.64,15,Sunny,0,99.7,Autumn
2023-09-29,S003,P0003,Food,East,431,124,176,124.98,110.33,5,Rainy,0,110.24,Autumn
2023-09-30,S003,P0003,Food,East,272,139,15,127.98,104.59,5,Sunny,0,112.3,Autumn
2023-10-01,S003,P0003,Food,East,432,150,195,135.95,104.73,15,Cloudy,0,106.51,Autumn
2023-10-02,S003,P0003,Food,East,248,186,184,173.58,105.04,10,Rainy,1,101.33,Autumn
2023-10-03,S003,P0003,Food,East,171,119,8,130.14,108.03,10,Snowy,0,107.54,Autumn
2023-10-04,S003,P0003,Food,East,470,131,147,118.74,108.47,20,Rainy,0,108.37,Autumn
2023-10-05,S003,P0003,Food,East,313,126,90,135.33,102.13,15,Snowy,0,101.8,Autumn
2023-10-06,S003,P0003,Food,East,146,181,71,186.74,109.06,10,Snowy,1,115.21,Autumn
2023-10-07,S003,P0003,Food,East,265,139,20,137.83,108.28,10,Cloudy,0,117.21,Autumn
2023-10-08,S003,P0003,Food,East,497,221,193,205.59,110.41,0,Rainy,1,102.15,Autumn
2023-10-09,S003,P0003,Food,East,127,104,17,112.47,105.57,20,Snowy,0,107.83,Autumn
2023-10-10,S003,P0003,Food,East,450,111,114,103.25,102.72,0,Snowy,0,97.66,Autumn
2023-10-11,S003,P0003,Food,East,177,111,117,113.41,100.4,5,Rainy,0,89.59,Autumn
2023-10-12,S003,P0003,Food,East,315,119,1,115.75,101.16,5,Cloudy,0,103.47,Autumn
2023-10-13,S003,P0003,Food,East,282,114,59,121.68,101.93,10,Sunny,0,91.9,Autumn
2023-10-14,S003,P0003,Food,East,138,151,16,148.11,109.79,20,Cloudy,0,120.61,Autumn
2023-10-15,S003,P0003,Food,East,451,156,159,142.86,103.68,20,Snowy,0,98.93,Autumn
2023-10-16,S003,P0003,Food,East,440,122,62,130.59,108.11,10,Rainy,0,120.41,Autumn
2023-10-17,S003,P0003,Food,East,92,121,3,117.02,106.94,10,Rainy,0,98.18,Autumn
2023-10-18,S003,P0003,Food,East,143,113,178,103.2,110.07,0,Rainy,0,119.3,Autumn
2023-10-19,S003,P0003,Food,East,397,130,104,142.42,108.26,0,Rainy,0,99.51,Autumn
2023-10-20,S003,P0003,Food,East,349,102,92,105.52,110.55,5,Rainy,0,122.7,Autumn
2023-10-21,S003,P0003,Food,East,172,167,146,170.28,108.44,15,Rainy,0,109.07,Autumn
2023-10-22,S003,P0003,Food,East,325,134,181,135.3,102.71,15,Rainy,0,92.33,Autumn
2023-10-23,S003,P0003,Food,East,416,126,38,130.13,105.42,10,Cloudy,0,100.55,Autumn
2023-10-24,S003,P0003,Food,East,211,109,17,119.87,108.77,10,Sunny,0,97.86,Autumn
2023-10-25,S003,P0003,Food,East,174,188,21,170.68,109.07,0,Cloudy,1,108.2,Autumn
2023-10-26,S003,P0003,Food,East,345,130,143,129.39,108.27,5,Cloudy,0,120.11,Autumn
2023-10-27,S003,P0003,Food,East,430,182,1,191.51,108.35,20,Cloudy,1,105.47,Autumn
2023-10-28,S003,P0003,Food,East,331,145,119,141.18,101.97,10,Cloudy,0,89.84,Autumn
2023-10-29,S003,P0003,Food,East,170,127,62,131.91,103.7,20,Snowy,0,116.03,Autumn
2023-10-30,S003,P0003,Food,East,284,178,44,188.31,107.9,15,Snowy,1,107.95,Autumn
2023-10-31,S003,P0003,Food,East,482,169,145,157.61,107.9,20,Rainy,1,106.48,Autumn
2023-11-01,S003,P0003,Food,East,130,184,1,179.6,110.01,10,Rainy,0,116.07,Autumn
2023-11-02,S003,P0003,Food,East,374,249,55,271.78,105.59,10,Snowy,1,116.55,Autumn
2023-11-03,S003,P0003,Food,East,342,156,183,146.02,109.21,5,Cloudy,0,111.77,Autumn
2023-11-04,S003,P0003,Food,East,463,234,145,254.95,110.6,5,Cloudy,0,103.8,Autumn
2023-11-05,S003,P0003,Food,East,112,236,99,245.11,103.45,15,Rainy,0,109.06,Autumn
2023-11-06,S003,P0003,Food,East,91,265,85,277.8,108.13,10,Cloudy,1,110.07,Autumn
2023-11-07,S003,P0003,Food,East,424,168,23,159.06,104.39,5,Snowy,0,109.07,Autumn
2023-11-08,S003,P0003,Food,East,219,208,166,201.82,100.62,10,Sunny,0,90.5,Autumn
2023-11-09,S003,P0003,Food,East,119,182,65,168.6,108.09,20,Sunny,0,100.78,Autumn
2023-11-10,S003,P0003,Food,East,251,187,67,168.33,103.46,20,Sunny,0,96.45,Autumn
2023-11-11,S003,P0003,Food,East,228,228,35,209.55,102.69,5,Cloudy,0,111.57,Autumn
2023-11-12,S003,P0003,Food,East,159,203,125,209.1,106.54,20,Cloudy,0,105.93,Autumn
2023-11-13,S003,P0003,Food,East,488,189,177,202.34,100.4,0,Snowy,0,97.72,Autumn
2023-11-14,S003,P0003,Food,East,303,191,53,201.81,109.72,5,Snowy,0,115.78,Autumn
2023-11-15,S003,P0003,Food,East,288,303,182,276.31,108.36,15,Rainy,1,105.32,Autumn
2023-11-16,S003,P0003,Food,East,160,209,4,217.81,110.62,10,Rainy,0,101.64,Autumn
2023-11-17,S003,P0003,Food,East,387,202,54,206.69,105.37,0,Cloudy,0,105.28,Autumn
2023-11-18,S003,P0003,Food,East,169,229,141,206.17,110.22,20,Cloudy,0,104.57,Autumn
2023-11-19,S003,P0003,Food,East,476,212,117,224.4,107.1,20,Snowy,0,96.53,Autumn
2023-11-20,S003,P0003,Food,East,383,297,70,297.03,103.4,15,Snowy,1,101.38,Autumn
2023-11-21,S003,P0003,Food,East,458,194,130,199.93,106.76,15,Rainy,0,116.98,Autumn
2023-11-22,S003,P0003,Food,East,128,188,0,183.11,102.29,15,Rainy,0,91.73,Autumn
2023-11-23,S003,P0003,Food,East,321,198,157,216.4,106.32,5,Sunny,0,113.18,Autumn
2023-11-24,S003,P0003,Food,East,309,290,176,304.68,101.68,10,Rainy,1,113.12,Autumn
2023-11-25,S003,P0003,Food,East,50,218,132,210.77,101.46,5,Rainy,0,99.31,Autumn
2023-11-26,S003,P0003,Food,East,327,215,154,219.57,101.9,20,Rainy,0,111.48,Autumn
2023-11-27,S003,P0003,Food,East,383,264,19,271.42,100.71,10,Sunny,1,97.13,Autumn
2023-11-28,S003,P0003,Food,East,334,205,76,198.1,105.42,5,Rainy,0,109.09,Autumn
2023-11-29,S003,P0003,Food,East,297,173,149,175.38,100.94,0,Rainy,0,112.7,Autumn
2023-11-30,S003,P0003,Food,East,95,177,154,169.88,107.78,15,Cloudy,0,109.75,Autumn
2023-12-01,S003,P0003,Food,East,392,206,113,190.21,100.52,5,Rainy,0,105.99,Winter
2023-12-02,S003,P0003,Food,East,221,241,62,250.15,103.33,20,Cloudy,0,114.98,Winter
2023-12-03,S003,P0003,Food,East,66,234,89,221.33,102.0,15,Snowy,0,92.47,Winter
2023-12-04,S003,P0003,Food,East,380,174,175,191.14,100.99,5,Cloudy,0,105.36,Winter
